DATE,VALUE
1973-08-06,5.3706
1973-08-07,5.3648
1973-08-08,5.3763
1973-08-09,5.4113
1973-08-10,5.4945
1973-08-13,5.4945
1973-08-14,5.5960
1973-08-15,5.6275
1973-08-16,5.6657
1973-08-17,5.6180
1973-08-20,5.5249
1973-08-21,5.5402
1973-08-22,5.5804
1973-08-23,5.6022
1973-08-24,5.5772
1973-08-27,5.6022
1973-08-28,5.6085
1973-08-29,5.5928
1973-08-30,5.6085
1973-08-31,5.5928
1973-09-03,.
1973-09-04,5.5897
1973-09-05,5.5463
1973-09-06,5.5525
1973-09-07,5.5586
1973-09-10,5.5402
1973-09-11,5.5617
1973-09-12,5.5710
1973-09-13,5.5835
1973-09-14,5.5772
1973-09-17,5.5310
1973-09-18,5.5279
1973-09-19,5.5402
1973-09-20,5.4794
1973-09-21,5.5006
1973-09-24,5.5310
1973-09-25,5.5006
1973-09-26,5.5279
1973-09-27,5.5249
1973-09-28,5.5340
1973-10-01,5.5279
1973-10-02,5.5157
1973-10-03,5.5127
1973-10-04,5.4915
1973-10-05,5.5066
1973-10-08,.
1973-10-09,5.4675
1973-10-10,5.4377
1973-10-11,5.4201
1973-10-12,5.4437
1973-10-15,5.4585
1973-10-16,5.4466
1973-10-17,5.4289
1973-10-18,5.4407
1973-10-19,5.4437
1973-10-22,.
1973-10-23,5.3937
1973-10-24,5.4054
1973-10-25,5.4259
1973-10-26,5.4885
1973-10-29,5.5188
1973-10-30,5.5494
1973-10-31,5.5340
1973-11-01,5.5402
1973-11-02,5.5402
1973-11-05,5.5648
1973-11-06,.
1973-11-07,5.6433
1973-11-08,5.6497
1973-11-09,5.6818
1973-11-12,5.7438
1973-11-13,5.7307
1973-11-14,.
1973-11-15,5.4794
1973-11-16,5.5096
1973-11-19,5.4975
1973-11-20,5.5066
1973-11-21,5.5432
1973-11-22,.
1973-11-23,5.6561
1973-11-26,5.5960
1973-11-27,5.6022
1973-11-28,5.6338
1973-11-29,5.6180
1973-11-30,5.5928
1973-12-03,5.6117
1973-12-04,5.6529
1973-12-05,5.6497
1973-12-06,5.6306
1973-12-07,5.6338
1973-12-10,5.6561
1973-12-11,5.6561
1973-12-12,5.6529
1973-12-13,5.6402
1973-12-14,5.6433
1973-12-17,5.6529
1973-12-18,5.6593
1973-12-19,5.6657
1973-12-20,5.6689
1973-12-21,5.6915
1973-12-24,5.6915
1973-12-25,.
1973-12-26,5.6818
1973-12-27,5.7241
1973-12-28,5.7208
1973-12-31,5.7307
1974-01-01,.
1974-01-02,5.7937
1974-01-03,5.8824
1974-01-04,5.8720
1974-01-07,5.9737
1974-01-08,6.0423
1974-01-09,5.9524
1974-01-10,5.9137
1974-01-11,5.9242
1974-01-14,5.9844
1974-01-15,6.0606
1974-01-16,6.0168
1974-01-17,6.0423
1974-01-18,6.0314
1974-01-21,6.1013
1974-01-22,6.0533
1974-01-23,6.0680
1974-01-24,5.9453
1974-01-25,5.9613
1974-01-28,5.9701
1974-01-29,5.9524
1974-01-30,5.9880
1974-01-31,5.9172
1974-02-01,5.9207
1974-02-04,5.8858
1974-02-05,5.8582
1974-02-06,5.8582
1974-02-07,5.8582
1974-02-08,5.8617
1974-02-11,5.8514
1974-02-12,.
1974-02-13,5.7013
1974-02-14,5.6948
1974-02-15,5.6883
1974-02-18,.
1974-02-19,5.7208
1974-02-20,5.7241
1974-02-21,5.7241
1974-02-22,5.6529
1974-02-25,5.7110
1974-02-26,5.6754
1974-02-27,5.6915
1974-02-28,5.6883
1974-03-01,5.7078
1974-03-04,5.7078
1974-03-05,5.6915
1974-03-06,5.6980
1974-03-07,5.6980
1974-03-08,5.6980
1974-03-11,5.6850
1974-03-12,5.6689
1974-03-13,5.6689
1974-03-14,5.6883
1974-03-15,5.6850
1974-03-18,5.6948
1974-03-19,5.6850
1974-03-20,5.6657
1974-03-21,5.6180
1974-03-22,5.6022
1974-03-25,5.5402
1974-03-26,5.5432
1974-03-27,5.5835
1974-03-28,5.4915
1974-03-29,5.4201
1974-04-01,5.5249
1974-04-02,5.5310
1974-04-03,5.5648
1974-04-04,5.5679
1974-04-05,5.5556
1974-04-08,5.5463
1974-04-09,5.5710
1974-04-10,5.5991
1974-04-11,5.5402
1974-04-12,5.5402
1974-04-15,5.5556
1974-04-16,5.5617
1974-04-17,5.5279
1974-04-18,5.5157
1974-04-19,5.5096
1974-04-22,5.4915
1974-04-23,5.4259
1974-04-24,5.4201
1974-04-25,5.4496
1974-04-26,5.4054
1974-04-29,5.3505
1974-04-30,5.3447
1974-05-01,5.3447
1974-05-02,5.3533
1974-05-03,5.3763
1974-05-06,5.3248
1974-05-07,5.3333
1974-05-08,5.2687
1974-05-09,5.1894
1974-05-10,5.2138
1974-05-13,5.1894
1974-05-14,5.2356
1974-05-15,5.3390
1974-05-16,5.3050
1974-05-17,5.3135
1974-05-20,5.3419
1974-05-21,5.3706
1974-05-22,5.3305
1974-05-23,5.3163
1974-05-24,5.3305
1974-05-27,.
1974-05-28,5.4171
1974-05-29,5.4407
1974-05-30,5.4348
1974-05-31,5.4526
1974-06-03,5.4318
1974-06-04,5.4555
1974-06-05,5.4407
1974-06-06,5.4230
1974-06-07,5.4113
1974-06-10,5.4201
1974-06-11,5.4259
1974-06-12,5.4142
1974-06-13,5.4142
1974-06-14,5.4201
1974-06-17,5.4201
1974-06-18,5.4289
1974-06-19,5.4113
1974-06-20,5.4171
1974-06-21,5.4407
1974-06-24,5.4645
1974-06-25,5.4526
1974-06-26,5.4555
1974-06-27,5.4496
1974-06-28,5.4437
1974-07-01,5.4585
1974-07-02,5.4201
1974-07-03,5.3850
1974-07-04,.
1974-07-05,5.4113
1974-07-08,5.4113
1974-07-09,5.4142
1974-07-10,5.4171
1974-07-11,5.4083
1974-07-12,5.4025
1974-07-15,5.4083
1974-07-16,5.3937
1974-07-17,5.3967
1974-07-18,5.3821
1974-07-19,5.3735
1974-07-22,5.3763
1974-07-23,5.3821
1974-07-24,5.3562
1974-07-25,5.3792
1974-07-26,5.3937
1974-07-29,5.4113
1974-07-30,5.4113
1974-07-31,5.4054
1974-08-01,5.3996
1974-08-02,5.3996
1974-08-05,5.3967
1974-08-06,5.3879
1974-08-07,5.3908
1974-08-08,5.4348
1974-08-09,5.4348
1974-08-12,5.4585
1974-08-13,5.4765
1974-08-14,5.4645
1974-08-15,5.4555
1974-08-16,5.4794
1974-08-19,5.5279
1974-08-20,5.5310
1974-08-21,5.5157
1974-08-22,5.5432
1974-08-23,5.5279
1974-08-26,5.5218
1974-08-27,5.5556
1974-08-28,5.5617
1974-08-29,5.5648
1974-08-30,5.5617
1974-09-02,.
1974-09-03,5.5741
1974-09-04,5.5617
1974-09-05,5.5835
1974-09-06,5.5804
1974-09-09,5.5835
1974-09-10,5.5556
1974-09-11,5.5586
1974-09-12,5.5679
1974-09-13,5.5617
1974-09-16,5.5648
1974-09-17,5.5463
1974-09-18,5.5463
1974-09-19,5.5463
1974-09-20,5.5556
1974-09-23,5.5494
1974-09-24,5.5402
1974-09-25,5.5556
1974-09-26,5.5494
1974-09-27,5.5402
1974-09-30,5.5371
1974-10-01,5.5279
1974-10-02,5.5340
1974-10-03,5.5006
1974-10-04,5.4407
1974-10-07,5.4585
1974-10-08,5.4794
1974-10-09,5.4615
1974-10-10,5.5096
1974-10-11,5.5249
1974-10-14,.
1974-10-15,5.5188
1974-10-16,5.5249
1974-10-17,5.5157
1974-10-18,5.5188
1974-10-21,5.5279
1974-10-22,5.5340
1974-10-23,5.5006
1974-10-24,5.5096
1974-10-25,5.5006
1974-10-28,5.5157
1974-10-29,5.5006
1974-10-30,5.5006
1974-10-31,5.5096
1974-11-01,5.5066
1974-11-04,5.4915
1974-11-05,.
1974-11-06,5.4855
1974-11-07,5.4765
1974-11-08,5.4765
1974-11-11,.
1974-11-12,5.5066
1974-11-13,5.5066
1974-11-14,5.4675
1974-11-15,5.4318
1974-11-18,5.3447
1974-11-19,5.3821
1974-11-20,5.4437
1974-11-21,5.4555
1974-11-22,5.3677
1974-11-25,5.3735
1974-11-26,5.3533
1974-11-27,5.3763
1974-11-28,.
1974-11-29,5.3706
1974-12-02,5.3996
1974-12-03,5.2798
1974-12-04,5.3821
1974-12-05,5.3562
1974-12-06,5.3735
1974-12-09,5.3562
1974-12-10,5.3562
1974-12-11,5.3476
1974-12-12,5.3135
1974-12-13,5.3135
1974-12-16,5.2994
1974-12-17,5.2604
1974-12-18,5.2576
1974-12-19,5.2826
1974-12-20,5.2687
1974-12-23,5.2910
1974-12-24,5.2770
1974-12-25,.
1974-12-26,5.2411
1974-12-27,5.2301
1974-12-30,5.1787
1974-12-31,5.2165
1975-01-01,.
1975-01-02,5.2329
1975-01-03,5.1760
1975-01-06,5.1440
1975-01-07,5.1282
1975-01-08,5.1600
1975-01-09,5.1760
1975-01-10,5.1440
1975-01-13,5.1388
1975-01-14,5.1653
1975-01-15,5.1546
1975-01-16,5.1467
1975-01-17,5.1414
1975-01-20,5.1230
1975-01-21,5.0968
1975-01-22,5.0633
1975-01-23,5.0429
1975-01-24,5.0125
1975-01-27,4.9628
1975-01-28,4.9900
1975-01-29,5.0736
1975-01-30,5.0505
1975-01-31,5.0633
1975-02-03,5.0353
1975-02-04,5.0968
1975-02-05,5.1073
1975-02-06,5.0813
1975-02-07,5.0736
1975-02-10,5.0865
1975-02-11,5.0454
1975-02-12,.
1975-02-13,4.9975
1975-02-14,5.0000
1975-02-17,.
1975-02-18,5.0075
1975-02-19,5.0025
1975-02-20,5.0000
1975-02-21,4.9677
1975-02-24,4.9505
1975-02-25,4.9432
1975-02-26,4.9213
1975-02-27,4.9020
1975-02-28,4.9020
1975-03-03,4.8780
1975-03-04,4.8852
1975-03-05,4.8876
1975-03-06,4.8900
1975-03-07,4.9310
1975-03-10,4.9751
1975-03-11,4.9044
1975-03-12,4.9261
1975-03-13,4.9358
1975-03-14,4.9068
1975-03-17,4.9285
1975-03-18,4.9092
1975-03-19,4.8924
1975-03-20,4.9164
1975-03-21,4.9020
1975-03-24,4.9044
1975-03-25,4.9261
1975-03-26,4.9092
1975-03-27,4.9213
1975-03-28,4.9213
1975-03-31,4.9092
1975-04-01,4.9310
1975-04-02,4.9140
1975-04-03,4.9261
1975-04-04,4.9530
1975-04-07,4.9530
1975-04-08,4.9603
1975-04-09,4.9554
1975-04-10,4.9875
1975-04-11,4.9850
1975-04-14,5.0176
1975-04-15,5.0050
1975-04-16,5.0075
1975-04-17,5.0075
1975-04-18,5.0025
1975-04-21,5.0125
1975-04-22,5.0075
1975-04-23,4.9975
1975-04-24,4.9975
1975-04-25,5.0302
1975-04-28,5.0403
1975-04-29,5.0226
1975-04-30,5.0251
1975-05-01,5.0251
1975-05-02,5.0226
1975-05-05,5.0075
1975-05-06,5.0025
1975-05-07,5.0050
1975-05-08,4.9310
1975-05-09,4.9505
1975-05-12,4.9480
1975-05-13,4.8972
1975-05-14,4.9020
1975-05-15,4.9432
1975-05-16,4.9480
1975-05-19,4.9407
1975-05-20,4.9407
1975-05-21,4.9358
1975-05-22,4.9237
1975-05-23,4.9261
1975-05-26,.
1975-05-27,4.9334
1975-05-28,4.9285
1975-05-29,4.9285
1975-05-30,4.9383
1975-06-02,4.9334
1975-06-03,4.9140
1975-06-04,4.9020
1975-06-05,4.9092
1975-06-06,4.9044
1975-06-09,4.9261
1975-06-10,4.9116
1975-06-11,4.8900
1975-06-12,4.8757
1975-06-13,4.8804
1975-06-16,4.8757
1975-06-17,4.8852
1975-06-18,4.8828
1975-06-19,4.8900
1975-06-20,4.8924
1975-06-23,4.9092
1975-06-24,4.9164
1975-06-25,4.9092
1975-06-26,4.9092
1975-06-27,4.9237
1975-06-30,4.9383
1975-07-01,4.9628
1975-07-02,5.0151
1975-07-03,5.0429
1975-07-04,.
1975-07-07,5.0556
1975-07-08,5.0378
1975-07-09,5.0302
