DATE,VALUE
1994-09-27,3.3950
1994-09-28,3.4070
1994-09-29,3.4040
1994-09-30,3.3990
1994-10-03,3.3980
1994-10-04,3.4130
1994-10-05,3.4190
1994-10-06,3.4180
1994-10-07,3.4190
1994-10-10,.
1994-10-11,3.4230
1994-10-12,3.4240
1994-10-13,3.4150
1994-10-14,3.4220
1994-10-17,3.4220
1994-10-18,3.4250
1994-10-19,3.4150
1994-10-20,3.4180
1994-10-21,3.4180
1994-10-24,3.4190
1994-10-25,3.4280
1994-10-26,3.4260
1994-10-27,3.4300
1994-10-28,3.4340
1994-10-31,3.4380
1994-11-01,3.4390
1994-11-02,3.4390
1994-11-03,3.4370
1994-11-04,3.4300
1994-11-07,3.4270
1994-11-08,3.4260
1994-11-09,3.4290
1994-11-10,3.4420
1994-11-11,.
1994-11-14,3.4510
1994-11-15,3.4525
1994-11-16,3.4530
1994-11-17,3.4534
1994-11-18,3.4538
1994-11-21,3.4450
1994-11-22,3.4480
1994-11-23,3.4450
1994-11-24,.
1994-11-25,3.4480
1994-11-28,3.4500
1994-11-29,3.4420
1994-11-30,3.4400
1994-12-01,3.4400
1994-12-02,3.4390
1994-12-05,3.4410
1994-12-06,3.4470
1994-12-07,3.4520
1994-12-08,3.4500
1994-12-09,3.4540
1994-12-12,3.4500
1994-12-13,3.4570
1994-12-14,3.4540
1994-12-15,3.4610
1994-12-16,3.4630
1994-12-19,3.4662
1994-12-20,3.9500
1994-12-21,3.9970
1994-12-22,4.8500
1994-12-23,4.7000
1994-12-26,.
1994-12-27,5.7500
1994-12-28,5.3500
1994-12-29,5.0000
1994-12-30,5.0000
1995-01-02,.
1995-01-03,5.5000
1995-01-04,5.5500
1995-01-05,5.4500
1995-01-06,5.5000
1995-01-09,5.4000
1995-01-10,5.8000
1995-01-11,5.7500
1995-01-12,5.6500
1995-01-13,5.3500
1995-01-16,.
1995-01-17,5.2700
1995-01-18,5.2900
1995-01-19,5.6800
1995-01-20,5.7000
1995-01-23,5.7600
1995-01-24,5.8000
1995-01-25,5.7000
1995-01-26,5.6600
1995-01-27,5.6800
1995-01-30,6.5000
1995-01-31,5.8200
1995-02-01,5.5100
1995-02-02,5.4700
1995-02-03,5.3600
1995-02-06,5.3800
1995-02-07,5.3500
1995-02-08,5.3700
1995-02-09,5.5500
1995-02-10,5.6500
1995-02-13,5.6000
1995-02-14,5.7700
1995-02-15,6.0300
1995-02-16,6.0900
1995-02-17,5.8200
1995-02-20,.
1995-02-21,5.4400
1995-02-22,5.9300
1995-02-23,5.6900
1995-02-24,5.8400
1995-02-27,6.0600
1995-02-28,5.9700
1995-03-01,5.9600
1995-03-02,5.9700
1995-03-03,6.0600
1995-03-06,6.6000
1995-03-07,6.9000
1995-03-08,6.8200
1995-03-09,7.6000
1995-03-10,6.3500
1995-03-13,6.4700
1995-03-14,6.5700
1995-03-15,6.9000
1995-03-16,7.2500
1995-03-17,7.2100
1995-03-20,7.0000
1995-03-21,7.1000
1995-03-22,7.2300
1995-03-23,7.1000
1995-03-24,6.8500
1995-03-27,6.7200
1995-03-28,6.8200
1995-03-29,6.8100
1995-03-30,6.7600
1995-03-31,6.8200
1995-04-03,6.8200
1995-04-04,6.6200
1995-04-05,6.4600
1995-04-06,6.4700
1995-04-07,6.3200
1995-04-10,6.4000
1995-04-11,6.3000
1995-04-12,6.1800
1995-04-13,6.3200
1995-04-14,6.3200
1995-04-17,6.2700
1995-04-18,6.2400
1995-04-19,6.1100
1995-04-20,6.1200
1995-04-21,6.0100
1995-04-24,5.9700
1995-04-25,5.9100
1995-04-26,5.8300
1995-04-27,5.8500
1995-04-28,6.0500
1995-05-01,5.9400
1995-05-02,5.9600
1995-05-03,5.8300
1995-05-04,5.9100
1995-05-05,5.8700
1995-05-08,5.8800
1995-05-09,5.8600
1995-05-10,5.9700
1995-05-11,5.9300
1995-05-12,5.9500
1995-05-15,5.9700
1995-05-16,5.9500
1995-05-17,5.9400
1995-05-18,5.9400
1995-05-19,5.9200
1995-05-22,5.9200
1995-05-23,5.9900
1995-05-24,6.0600
1995-05-25,6.1000
1995-05-26,6.1700
1995-05-29,.
1995-05-30,6.2100
1995-05-31,6.1600
1995-06-01,6.2500
1995-06-02,6.2000
1995-06-05,6.1800
1995-06-06,6.1250
1995-06-07,6.1500
1995-06-08,6.2300
1995-06-09,6.2700
1995-06-12,6.2900
1995-06-13,6.2000
1995-06-14,6.2300
1995-06-15,6.2000
1995-06-16,6.1900
1995-06-19,6.2250
1995-06-20,6.2200
1995-06-21,6.2800
1995-06-22,6.2550
1995-06-23,6.2500
1995-06-26,6.2600
1995-06-27,6.2750
1995-06-28,6.3200
1995-06-29,6.2700
1995-06-30,6.2550
1995-07-03,6.2550
1995-07-04,.
1995-07-05,6.2700
1995-07-06,6.2500
1995-07-07,6.1700
1995-07-10,6.1500
1995-07-11,6.1100
1995-07-12,6.1175
1995-07-13,6.0500
1995-07-14,6.0175
1995-07-17,6.0000
1995-07-18,6.0400
1995-07-19,6.0800
1995-07-20,6.1500
1995-07-21,6.1000
1995-07-24,6.0950
1995-07-25,6.1600
1995-07-26,6.1100
1995-07-27,6.0950
1995-07-28,6.1050
1995-07-31,6.1150
1995-08-01,6.1250
1995-08-02,6.1200
1995-08-03,6.1250
1995-08-04,6.1550
1995-08-07,6.1200
1995-08-08,6.1450
1995-08-09,6.1400
1995-08-10,6.1460
1995-08-11,6.1400
1995-08-14,6.1450
1995-08-15,6.1525
1995-08-16,6.1700
1995-08-17,6.1925
1995-08-18,6.2550
1995-08-21,6.2300
1995-08-22,6.2125
1995-08-23,6.2800
1995-08-24,6.3100
1995-08-25,6.3100
1995-08-28,6.3250
1995-08-29,6.3175
1995-08-30,6.2925
1995-08-31,6.3000
1995-09-01,6.2600
1995-09-04,.
1995-09-05,6.2350
1995-09-06,6.2550
1995-09-07,6.2600
1995-09-08,6.2800
1995-09-11,6.2950
1995-09-12,6.2900
1995-09-13,6.2825
1995-09-14,6.2800
1995-09-15,6.2775
1995-09-18,6.3000
1995-09-19,6.3000
1995-09-20,6.3375
1995-09-21,6.3120
1995-09-22,6.3750
1995-09-25,6.3900
1995-09-26,6.3850
1995-09-27,6.3950
1995-09-28,6.4400
1995-09-29,6.3850
1995-10-02,6.4150
1995-10-03,6.5700
1995-10-04,6.5500
1995-10-05,6.5400
1995-10-06,6.5450
1995-10-09,.
1995-10-10,6.8400
1995-10-11,6.7500
1995-10-12,6.7150
1995-10-13,6.7400
1995-10-16,6.7470
1995-10-17,6.7600
1995-10-18,6.7250
1995-10-19,6.6900
1995-10-20,6.6800
1995-10-23,6.6680
1995-10-24,6.7650
1995-10-25,6.7900
1995-10-26,6.9600
1995-10-27,7.1300
1995-10-30,6.9200
1995-10-31,7.1500
1995-11-01,7.3300
1995-11-02,7.3100
1995-11-03,7.6600
1995-11-06,7.3500
1995-11-07,7.5100
1995-11-08,7.7700
1995-11-09,8.0500
1995-11-10,7.7300
1995-11-13,7.9000
1995-11-14,8.0500
1995-11-15,7.9600
1995-11-16,7.8700
1995-11-17,7.7800
1995-11-20,7.7500
1995-11-21,7.7300
1995-11-22,7.7500
1995-11-23,.
1995-11-24,7.7000
1995-11-27,7.6800
1995-11-28,7.6500
1995-11-29,7.4850
1995-11-30,7.5500
1995-12-01,7.5800
1995-12-04,7.6200
1995-12-05,7.6800
1995-12-06,7.6750
1995-12-07,7.7100
1995-12-08,7.7800
1995-12-11,7.7600
1995-12-12,7.7700
1995-12-13,7.7975
1995-12-14,7.8200
1995-12-15,7.7700
1995-12-18,7.7550
1995-12-19,7.6900
1995-12-20,7.5500
1995-12-21,7.5900
1995-12-22,7.5800
1995-12-25,.
1995-12-26,7.5500
1995-12-27,7.6350
1995-12-28,7.6875
1995-12-29,7.7400
1996-01-01,.
1996-01-02,7.6950
1996-01-03,7.5700
1996-01-04,7.5700
1996-01-05,7.5700
1996-01-08,7.5700
1996-01-09,7.4900
1996-01-10,7.5400
1996-01-11,7.5400
1996-01-12,7.4700
1996-01-15,.
1996-01-16,7.5300
1996-01-17,7.5100
1996-01-18,7.4750
1996-01-19,7.4350
1996-01-22,7.3250
1996-01-23,7.3650
1996-01-24,7.4200
1996-01-25,7.3950
1996-01-26,7.4325
1996-01-29,7.3900
1996-01-30,7.3600
1996-01-31,7.4400
1996-02-01,7.4140
1996-02-02,7.4250
1996-02-05,7.4100
1996-02-06,7.4780
1996-02-07,7.4775
1996-02-08,7.4850
1996-02-09,7.4950
1996-02-12,7.5275
1996-02-13,7.5700
1996-02-14,7.5350
1996-02-15,7.5050
1996-02-16,7.5500
1996-02-19,.
1996-02-20,7.5825
1996-02-21,7.5400
1996-02-22,7.5450
1996-02-23,7.5325
1996-02-26,7.5580
1996-02-27,7.5400
1996-02-28,7.5600
1996-02-29,7.6350
1996-03-01,7.5900
1996-03-04,7.5750
1996-03-05,7.5850
1996-03-06,7.6100
1996-03-07,7.5700
1996-03-08,7.5910
1996-03-11,7.6150
1996-03-12,7.6080
1996-03-13,7.5950
1996-03-14,7.5600
1996-03-15,7.5760
1996-03-18,7.5550
1996-03-19,7.5250
1996-03-20,7.5320
1996-03-21,7.5500
1996-03-22,7.5600
1996-03-25,7.5475
1996-03-26,7.5400
1996-03-27,7.5500
1996-03-28,7.5600
1996-03-29,7.5375
1996-04-01,7.5125
1996-04-02,7.5150
1996-04-03,7.5200
1996-04-04,7.5350
1996-04-05,7.5350
1996-04-08,7.5725
1996-04-09,7.5400
1996-04-10,7.4920
1996-04-11,7.4850
1996-04-12,7.5000
1996-04-15,7.4775
1996-04-16,7.4350
1996-04-17,7.4250
1996-04-18,7.4400
1996-04-19,7.4050
1996-04-22,7.3825
1996-04-23,7.4250
1996-04-24,7.4350
1996-04-25,7.3850
1996-04-26,7.4120
1996-04-29,7.4570
1996-04-30,7.4400
1996-05-01,7.4150
1996-05-02,7.4725
1996-05-03,7.4750
1996-05-06,7.5300
1996-05-07,7.5075
1996-05-08,7.4900
1996-05-09,7.4750
1996-05-10,7.4480
1996-05-13,7.4410
1996-05-14,7.4150
1996-05-15,7.4500
1996-05-16,7.4250
1996-05-17,7.4070
1996-05-20,7.4150
1996-05-21,7.3950
1996-05-22,7.3890
1996-05-23,7.3825
1996-05-24,7.4025
1996-05-27,.
1996-05-28,7.3950
1996-05-29,7.4125
1996-05-30,7.4400
1996-05-31,7.4275
1996-06-03,7.4750
1996-06-04,7.4310
1996-06-05,7.4750
1996-06-06,7.5050
1996-06-07,7.5200
1996-06-10,7.5250
1996-06-11,7.6200
1996-06-12,7.5775
1996-06-13,7.6400
1996-06-14,7.5950
1996-06-17,7.5850
1996-06-18,7.5850
1996-06-19,7.5300
1996-06-20,7.5550
1996-06-21,7.5780
1996-06-24,7.6475
1996-06-25,7.6075
1996-06-26,7.6240
1996-06-27,7.6360
1996-06-28,7.5850
1996-07-01,7.6075
1996-07-02,7.5910
1996-07-03,7.6000
1996-07-04,.
1996-07-05,7.6330
1996-07-08,7.6700
1996-07-09,7.6400
1996-07-10,7.6250
1996-07-11,7.6480
1996-07-12,7.6425
1996-07-15,7.6470
1996-07-16,7.6650
1996-07-17,7.6570
1996-07-18,7.6350
1996-07-19,7.6180
1996-07-22,7.6320
1996-07-23,7.6070
1996-07-24,7.6070
1996-07-25,7.5900
1996-07-26,7.5970
1996-07-29,7.5170
1996-07-30,7.5740
1996-07-31,7.5900
1996-08-01,7.5700
1996-08-02,7.5420
1996-08-05,7.5510
1996-08-06,7.5350
1996-08-07,7.5330
1996-08-08,7.5325
1996-08-09,7.5200
1996-08-12,7.5080
1996-08-13,7.4925
1996-08-14,7.4925
1996-08-15,7.5025
1996-08-16,7.4850
1996-08-19,7.4880
1996-08-20,7.4770
1996-08-21,7.4900
1996-08-22,7.4800
1996-08-23,7.4880
1996-08-26,7.5020
1996-08-27,7.5175
1996-08-28,7.4930
1996-08-29,7.5250
1996-08-30,7.5900
1996-09-02,.
1996-09-03,7.5780
1996-09-04,7.5610
1996-09-05,7.6000
1996-09-06,7.5740
1996-09-09,7.5450
1996-09-10,7.5450
1996-09-11,7.5600
1996-09-12,7.5450
1996-09-13,7.5140
1996-09-16,7.5150
1996-09-17,7.5080
1996-09-18,7.4900
1996-09-19,7.5075
1996-09-20,7.5530
1996-09-23,7.5920
1996-09-24,7.5300
1996-09-25,7.5330
1996-09-26,7.5410
1996-09-27,7.5400
1996-09-30,7.5500
1996-10-01,7.5290
1996-10-02,7.5220
1996-10-03,7.5330
1996-10-04,7.5350
1996-10-07,7.5310
1996-10-08,7.5440
1996-10-09,7.5760
1996-10-10,7.6080
1996-10-11,7.6430
1996-10-14,.
1996-10-15,7.7500
1996-10-16,7.7950
1996-10-17,7.7720
1996-10-18,7.7730
1996-10-21,7.7390
1996-10-22,7.7700
1996-10-23,7.8550
1996-10-24,7.8390
1996-10-25,7.9600
1996-10-28,7.9100
1996-10-29,7.9200
1996-10-30,8.0100
1996-10-31,8.0450
1996-11-01,7.9700
1996-11-04,7.9250
1996-11-05,7.8970
1996-11-06,7.9025
1996-11-07,7.9580
1996-11-08,7.9200
1996-11-11,.
1996-11-12,7.9200
1996-11-13,7.9250
1996-11-14,7.9150
1996-11-15,7.9500
1996-11-18,7.9060
1996-11-19,7.9000
1996-11-20,7.8900
1996-11-21,7.8870
1996-11-22,7.8800
1996-11-25,7.9150
1996-11-26,7.8800
1996-11-27,7.8900
1996-11-28,.
1996-11-29,7.8950
1996-12-02,7.8900
1996-12-03,7.8800
1996-12-04,7.8700
1996-12-05,7.8900
1996-12-06,7.9200
1996-12-09,7.9050
1996-12-10,7.8800
1996-12-11,7.9000
1996-12-12,7.9130
1996-12-13,7.9200
1996-12-16,7.8900
1996-12-17,7.8800
1996-12-18,7.8350
1996-12-19,7.8700
1996-12-20,7.8460
1996-12-23,7.8400
1996-12-24,7.8400
1996-12-25,.
1996-12-26,7.8500
1996-12-27,7.8550
1996-12-30,7.8590
1996-12-31,7.8810
1997-01-01,.
1997-01-02,7.9050
1997-01-03,7.8700
1997-01-06,7.8550
1997-01-07,7.8400
1997-01-08,7.8200
1997-01-09,7.8200
1997-01-10,7.8600
1997-01-13,7.8100
1997-01-14,7.8040
1997-01-15,7.8100
1997-01-16,7.8200
1997-01-17,7.8280
1997-01-20,.
1997-01-21,7.8000
1997-01-22,7.7990
1997-01-23,7.7950
1997-01-24,7.8250
1997-01-27,7.8300
1997-01-28,7.8175
1997-01-29,7.8325
1997-01-30,7.8450
1997-01-31,7.8200
1997-02-03,7.8170
1997-02-04,7.8340
1997-02-05,7.8150
1997-02-06,7.8300
1997-02-07,7.8050
1997-02-10,7.8000
1997-02-11,7.7950
1997-02-12,7.7900
1997-02-13,7.7940
1997-02-14,7.7800
1997-02-17,.
1997-02-18,7.7980
1997-02-19,7.7890
1997-02-20,7.7425
1997-02-21,7.7600
1997-02-24,7.7500
1997-02-25,7.7550
1997-02-26,7.7870
1997-02-27,7.8380
1997-02-28,7.9650
1997-03-03,7.9850
1997-03-04,7.9720
1997-03-05,8.0490
1997-03-06,8.0140
1997-03-07,8.0030
1997-03-10,7.9525
1997-03-11,7.9770
1997-03-12,7.9610
1997-03-13,7.9970
1997-03-14,7.9800
1997-03-17,7.9900
1997-03-18,7.9500
1997-03-19,7.9200
1997-03-20,7.9400
1997-03-21,7.9150
1997-03-24,7.9000
1997-03-25,7.8920
1997-03-26,7.9100
1997-03-27,7.9130
1997-03-28,7.9300
1997-03-31,7.9300
1997-04-01,7.9150
1997-04-02,7.9300
1997-04-03,7.9690
1997-04-04,7.9520
1997-04-07,7.9020
1997-04-08,7.8870
1997-04-09,7.8910
1997-04-10,7.9091
1997-04-11,7.9230
1997-04-14,7.9100
1997-04-15,7.8810
1997-04-16,7.8890
1997-04-17,7.8880
1997-04-18,7.8750
1997-04-21,7.8720
1997-04-22,7.8700
1997-04-23,7.8790
1997-04-24,7.8560
1997-04-25,7.8900
1997-04-28,7.9250
1997-04-29,7.9710
1997-04-30,7.9450
1997-05-01,7.9450
1997-05-02,7.9170
1997-05-05,7.9100
1997-05-06,7.8800
1997-05-07,7.9240
1997-05-08,7.9180
1997-05-09,7.9005
1997-05-12,7.9250
1997-05-13,7.9050
1997-05-14,7.8940
1997-05-15,7.8990
1997-05-16,7.8950
1997-05-19,7.8940
1997-05-20,7.8850
1997-05-21,7.8650
1997-05-22,7.8700
1997-05-23,7.8850
1997-05-26,.
1997-05-27,7.9300
1997-05-28,7.9100
1997-05-29,7.9100
1997-05-30,7.9170
1997-06-02,7.9100
1997-06-03,7.9140
1997-06-04,7.9290
1997-06-05,7.9470
1997-06-06,7.9850
1997-06-09,7.9870
1997-06-10,7.9650
1997-06-11,7.9730
1997-06-12,7.9650
1997-06-13,7.9650
1997-06-16,7.9575
1997-06-17,7.9350
1997-06-18,7.9150
1997-06-19,7.9114
1997-06-20,7.9610
1997-06-23,7.9750
1997-06-24,7.9440
1997-06-25,7.9480
1997-06-26,7.9550
1997-06-27,7.9510
1997-06-30,7.9520
1997-07-01,7.9300
1997-07-02,7.9510
1997-07-03,7.9530
1997-07-04,.
1997-07-07,7.9070
1997-07-08,7.9190
1997-07-09,7.8980
1997-07-10,7.8790
1997-07-11,7.8520
1997-07-14,7.8720
1997-07-15,7.8870
1997-07-16,7.9230
1997-07-17,7.8590
1997-07-18,7.9030
1997-07-21,7.8860
1997-07-22,7.8550
1997-07-23,7.8370
1997-07-24,7.8350
1997-07-25,7.7740
1997-07-28,7.7820
1997-07-29,7.7990
1997-07-30,7.7680
1997-07-31,7.8250
1997-08-01,7.8230
1997-08-04,7.8260
1997-08-05,7.8050
1997-08-06,7.7800
1997-08-07,7.7920
1997-08-08,7.8300
1997-08-11,7.8000
1997-08-12,7.7800
1997-08-13,7.7820
1997-08-14,7.7700
1997-08-15,7.7625
1997-08-18,7.7650
1997-08-19,7.7600
1997-08-20,7.7650
1997-08-21,7.7600
1997-08-22,7.7830
1997-08-25,7.7600
1997-08-26,7.7575
1997-08-27,7.7590
1997-08-28,7.7725
1997-08-29,7.7850
1997-09-01,.
1997-09-02,7.7780
1997-09-03,7.7730
1997-09-04,7.7890
1997-09-05,7.8075
1997-09-08,7.7850
1997-09-09,7.7800
1997-09-10,7.7775
1997-09-11,7.7800
1997-09-12,7.7775
1997-09-15,7.7675
1997-09-16,7.7670
1997-09-17,7.7500
1997-09-18,7.7650
1997-09-19,7.7525
1997-09-22,7.7250
1997-09-23,7.7700
1997-09-24,7.8225
1997-09-25,7.8150
1997-09-26,7.8250
1997-09-29,7.8175
1997-09-30,7.7750
1997-10-01,7.7557
1997-10-02,7.7575
1997-10-03,7.7540
1997-10-06,7.7625
1997-10-07,7.7460
1997-10-08,7.7625
1997-10-09,7.7700
1997-10-10,7.7580
1997-10-13,.
1997-10-14,7.7450
1997-10-15,7.7420
1997-10-16,7.7480
1997-10-17,7.7450
1997-10-20,7.7250
1997-10-21,7.7172
1997-10-22,7.7240
1997-10-23,7.7560
1997-10-24,7.8400
1997-10-27,8.1400
1997-10-28,8.3500
1997-10-29,8.1500
1997-10-30,8.3000
1997-10-31,8.4100
1997-11-03,8.2300
1997-11-04,8.2500
1997-11-05,8.1800
1997-11-06,8.3800
1997-11-07,8.3800
1997-11-10,8.2800
1997-11-11,.
1997-11-12,8.3500
1997-11-13,8.3800
1997-11-14,8.3300
1997-11-17,8.2500
1997-11-18,8.2500
1997-11-19,8.2850
1997-11-20,8.2370
1997-11-21,8.1920
1997-11-24,8.2400
1997-11-25,8.2440
1997-11-26,8.2150
1997-11-27,.
1997-11-28,8.2150
1997-12-01,8.1900
1997-12-02,8.1600
1997-12-03,8.1320
1997-12-04,8.1050
1997-12-05,8.1500
1997-12-08,8.1150
1997-12-09,8.1090
1997-12-10,8.1400
1997-12-11,8.2100
1997-12-12,8.1700
1997-12-15,8.1400
1997-12-16,8.0900
1997-12-17,8.0810
1997-12-18,8.0700
1997-12-19,8.1270
1997-12-22,8.1180
1997-12-23,8.1300
1997-12-24,8.1925
1997-12-25,.
1997-12-26,8.1450
1997-12-29,8.0840
1997-12-30,8.0670
1997-12-31,8.0700
1998-01-01,.
1998-01-02,8.0600
1998-01-05,8.0420
1998-01-06,8.0400
1998-01-07,8.0650
1998-01-08,8.0770
1998-01-09,8.0900
1998-01-12,8.3000
1998-01-13,8.1700
1998-01-14,8.2000
1998-01-15,8.3000
1998-01-16,8.2020
1998-01-19,.
1998-01-20,8.2200
1998-01-21,8.2800
1998-01-22,8.3300
1998-01-23,8.3000
1998-01-26,8.2820
1998-01-27,8.2700
1998-01-28,8.3800
1998-01-29,8.4800
1998-01-30,8.4550
1998-02-02,8.4470
1998-02-03,8.4325
1998-02-04,8.4090
1998-02-05,8.4220
1998-02-06,8.4220
1998-02-09,8.4520
1998-02-10,8.5010
1998-02-11,8.4570
1998-02-12,8.4550
1998-02-13,8.4700
1998-02-16,.
1998-02-17,8.4720
1998-02-18,8.5500
1998-02-19,8.5450
1998-02-20,8.5900
1998-02-23,8.6300
1998-02-24,8.6100
1998-02-25,8.5830
1998-02-26,8.5640
1998-02-27,8.5275
1998-03-02,8.4970
1998-03-03,8.5300
1998-03-04,8.5870
1998-03-05,8.6130
1998-03-06,8.6025
1998-03-09,8.6240
1998-03-10,8.6275
1998-03-11,8.6660
1998-03-12,8.5750
1998-03-13,8.5600
1998-03-16,8.5870
1998-03-17,8.5925
1998-03-18,8.5925
1998-03-19,8.5675
1998-03-20,8.5810
1998-03-23,8.5350
1998-03-24,8.5350
1998-03-25,8.5250
1998-03-26,8.5190
1998-03-27,8.5250
1998-03-30,8.5360
1998-03-31,8.5200
1998-04-01,8.6000
1998-04-02,8.5210
1998-04-03,8.5510
1998-04-06,8.5210
1998-04-07,8.5325
1998-04-08,8.5140
1998-04-09,8.4970
1998-04-10,8.4880
1998-04-13,8.5150
1998-04-14,8.4910
1998-04-15,8.4725
1998-04-16,8.5030
1998-04-17,8.4880
1998-04-20,8.4760
1998-04-21,8.4575
1998-04-22,8.4630
1998-04-23,8.4670
1998-04-24,8.4780
1998-04-27,8.5150
1998-04-28,8.4890
1998-04-29,8.5050
1998-04-30,8.4920
1998-05-01,8.4950
1998-05-04,8.4790
1998-05-05,8.4750
1998-05-06,8.4800
1998-05-07,8.5010
1998-05-08,8.4780
1998-05-11,8.4700
1998-05-12,8.5100
