DATE,VALUE
1971-04-29,7.4960
1971-04-30,7.4960
1971-05-03,7.4982
1971-05-04,7.4989
1971-05-05,7.4963
1971-05-06,7.5042
1971-05-07,7.5019
1971-05-10,7.5052
1971-05-11,7.5067
1971-05-12,7.5058
1971-05-13,7.5033
1971-05-14,7.5019
1971-05-17,7.5019
1971-05-18,7.4998
1971-05-19,7.4993
1971-05-20,7.4996
1971-05-21,7.4989
1971-05-24,7.4963
1971-05-25,7.4956
1971-05-26,7.4934
1971-05-27,7.4942
1971-05-28,7.4946
1971-05-31,.
1971-06-01,7.4963
1971-06-02,7.4986
1971-06-03,7.4984
1971-06-04,7.4956
1971-06-07,7.4934
1971-06-08,7.4934
1971-06-09,7.4946
1971-06-10,7.4963
1971-06-11,7.4963
1971-06-14,7.4934
1971-06-15,7.4945
1971-06-16,7.4929
1971-06-17,7.4910
1971-06-18,7.4918
1971-06-21,7.4925
1971-06-22,7.4928
1971-06-23,7.4945
1971-06-24,7.4954
1971-06-25,7.4951
1971-06-28,7.4963
1971-06-29,7.4977
1971-06-30,7.4960
1971-07-01,7.4960
1971-07-02,7.4959
1971-07-05,.
1971-07-06,7.5010
1971-07-07,7.5001
1971-07-08,7.5010
1971-07-09,7.5010
1971-07-12,7.5010
1971-07-13,7.4998
1971-07-14,7.5005
1971-07-15,7.5016
1971-07-16,7.5002
1971-07-19,7.4991
1971-07-20,7.4987
1971-07-21,7.4970
1971-07-22,7.4974
1971-07-23,7.4974
1971-07-26,7.4988
1971-07-27,7.5005
1971-07-28,7.4993
1971-07-29,7.5007
1971-07-30,7.4993
1971-08-02,7.5007
1971-08-03,7.5018
1971-08-04,7.5015
1971-08-05,7.5016
1971-08-06,7.5005
1971-08-09,7.4996
1971-08-10,7.4963
1971-08-11,7.4956
1971-08-12,7.4948
1971-08-13,7.4906
1971-08-16,.
1971-08-17,.
1971-08-18,.
1971-08-19,.
1971-08-20,.
1971-08-23,7.4001
1971-08-24,7.3874
1971-08-25,7.3874
1971-08-26,7.3638
1971-08-27,7.3480
1971-08-30,7.3283
1971-08-31,7.3505
1971-09-01,7.3658
1971-09-02,7.3514
1971-09-03,7.3379
1971-09-06,.
1971-09-07,7.3363
1971-09-08,7.3312
1971-09-09,7.3346
1971-09-10,7.3314
1971-09-13,7.3312
1971-09-14,7.3277
1971-09-15,7.3176
1971-09-16,7.3126
1971-09-17,7.3040
1971-09-20,7.3031
1971-09-21,7.2822
1971-09-22,7.3053
1971-09-23,7.3040
1971-09-24,7.2611
1971-09-27,7.2935
1971-09-28,7.2937
1971-09-29,7.2905
1971-09-30,7.2800
1971-10-01,7.2743
1971-10-04,7.2671
1971-10-05,7.2674
1971-10-06,7.2578
1971-10-07,7.2668
1971-10-08,7.2572
1971-10-11,.
1971-10-12,7.2648
1971-10-13,7.2661
1971-10-14,7.2646
1971-10-15,7.2639
1971-10-18,7.2648
1971-10-19,7.2677
1971-10-20,7.2642
1971-10-21,7.2622
1971-10-22,7.2611
1971-10-25,.
1971-10-26,7.2608
1971-10-27,7.2600
1971-10-28,7.2569
1971-10-29,7.2576
1971-11-01,7.2612
1971-11-02,.
1971-11-03,7.2807
1971-11-04,7.2824
1971-11-05,7.2802
1971-11-08,7.2833
1971-11-09,7.2611
1971-11-10,7.2829
1971-11-11,7.2820
1971-11-12,7.2809
1971-11-15,7.2818
1971-11-16,7.2820
1971-11-17,7.2642
1971-11-18,7.2624
1971-11-19,7.2514
1971-11-22,7.2510
1971-11-23,7.2202
1971-11-24,7.2235
1971-11-25,.
1971-11-26,7.2146
1971-11-29,7.2196
1971-11-30,7.2227
1971-12-01,7.2150
1971-12-02,7.2179
1971-12-03,7.2170
1971-12-06,7.1951
1971-12-07,7.1893
1971-12-08,7.1965
1971-12-09,7.1836
1971-12-10,7.1889
1971-12-13,7.1865
1971-12-14,7.1910
1971-12-15,7.1764
1971-12-16,7.1672
1971-12-17,7.1736
1971-12-20,.
1971-12-21,7.0859
1971-12-22,7.0690
1971-12-23,7.0761
1971-12-24,7.0775
1971-12-27,7.0853
1971-12-28,7.0906
1971-12-29,7.1025
1971-12-30,7.0715
1971-12-31,7.0665
1972-01-03,7.0522
1972-01-04,7.0597
1972-01-05,7.0597
1972-01-06,7.0671
1972-01-07,7.0621
1972-01-10,7.0621
1972-01-11,7.0547
1972-01-12,7.0572
1972-01-13,7.0522
1972-01-14,7.0423
1972-01-17,7.0175
1972-01-18,7.0311
1972-01-19,7.0237
1972-01-20,7.0225
1972-01-21,7.0126
1972-01-24,6.9979
1972-01-25,6.9955
1972-01-26,7.0102
1972-01-27,7.0089
1972-01-28,7.0028
1972-01-31,7.0028
1972-02-01,7.0028
1972-02-02,6.9832
1972-02-03,6.9869
1972-02-04,6.9955
1972-02-07,6.9930
1972-02-08,6.9955
1972-02-09,6.9979
1972-02-10,6.9930
1972-02-11,6.9930
1972-02-14,7.0003
1972-02-15,6.9979
1972-02-16,6.9881
1972-02-17,6.9747
1972-02-18,6.9759
1972-02-21,.
1972-02-22,6.9857
1972-02-23,6.9881
1972-02-24,6.9881
1972-02-25,6.9857
1972-02-28,6.9881
1972-02-29,6.9857
1972-03-01,6.9784
1972-03-02,6.9832
1972-03-03,6.9784
1972-03-06,6.9759
1972-03-07,6.9638
1972-03-08,6.9638
1972-03-09,6.9324
1972-03-10,6.9444
1972-03-13,6.9396
1972-03-14,6.9565
1972-03-15,6.9638
1972-03-16,6.9444
1972-03-17,6.9589
1972-03-20,6.9735
1972-03-21,6.9541
1972-03-22,6.9589
1972-03-23,6.9662
1972-03-24,6.9735
1972-03-27,6.9711
1972-03-28,6.9662
1972-03-29,6.9711
1972-03-30,6.9735
1972-03-31,6.9686
1972-04-03,6.9686
1972-04-04,6.9686
1972-04-05,6.9784
1972-04-06,6.9784
1972-04-07,6.9955
1972-04-10,6.9955
1972-04-11,6.9930
1972-04-12,6.9906
1972-04-13,6.9930
1972-04-14,6.9979
1972-04-17,6.9979
1972-04-18,6.9979
1972-04-19,7.0028
1972-04-20,6.9979
1972-04-21,6.9930
1972-04-24,6.9991
1972-04-25,7.0028
1972-04-26,7.0028
1972-04-27,6.9979
1972-04-28,6.9955
1972-05-01,7.0003
1972-05-02,6.9979
1972-05-03,6.9991
1972-05-04,6.9955
1972-05-05,6.9955
1972-05-08,6.9967
1972-05-09,6.9808
1972-05-10,6.9979
1972-05-11,6.9747
1972-05-12,6.9881
1972-05-15,6.9979
1972-05-16,6.9906
1972-05-17,6.9832
1972-05-18,6.9638
1972-05-19,6.9686
1972-05-22,6.9662
1972-05-23,6.9662
1972-05-24,6.9541
1972-05-25,6.9614
1972-05-26,6.9638
1972-05-29,.
1972-05-30,6.9300
1972-05-31,6.9324
1972-06-01,6.9264
1972-06-02,6.9348
1972-06-05,6.9348
1972-06-06,6.9420
1972-06-07,6.9300
1972-06-08,6.9156
1972-06-09,6.9097
1972-06-12,6.9132
1972-06-13,6.9156
1972-06-14,6.9156
1972-06-15,6.9108
1972-06-16,6.9589
1972-06-19,6.9505
1972-06-20,6.9759
1972-06-21,7.0274
1972-06-22,7.0547
1972-06-23,7.4074
1972-06-26,7.0922
1972-06-27,7.0175
1972-06-28,6.9541
1972-06-29,6.9541
1972-06-30,6.9469
1972-07-03,6.9686
1972-07-04,.
1972-07-05,6.9784
1972-07-06,6.9686
1972-07-07,6.9699
1972-07-10,6.9589
1972-07-11,6.9589
1972-07-12,6.9565
1972-07-13,6.9493
1972-07-14,6.9396
1972-07-17,6.9444
1972-07-18,6.9481
1972-07-19,6.9493
1972-07-20,6.9662
1972-07-21,6.9589
1972-07-24,6.9638
1972-07-25,6.9686
1972-07-26,6.9638
1972-07-27,6.9638
1972-07-28,6.9638
1972-07-31,6.9553
1972-08-01,6.9614
1972-08-02,6.9589
1972-08-03,6.9589
1972-08-04,6.9565
1972-08-07,6.9589
1972-08-08,6.9626
1972-08-09,6.9565
1972-08-10,6.9638
1972-08-11,6.9565
1972-08-14,6.9372
1972-08-15,6.9168
1972-08-16,6.9216
1972-08-17,6.9192
1972-08-18,6.9037
1972-08-21,6.9132
1972-08-22,6.9037
1972-08-23,6.9001
1972-08-24,6.9013
1972-08-25,6.8989
1972-08-28,6.8906
1972-08-29,6.8835
1972-08-30,6.8847
1972-08-31,6.8918
1972-09-01,6.9037
1972-09-04,.
1972-09-05,6.8930
1972-09-06,6.8942
1972-09-07,6.9001
1972-09-08,6.8989
1972-09-11,6.9061
1972-09-12,6.9013
1972-09-13,6.9013
1972-09-14,6.8918
1972-09-15,6.8918
1972-09-18,6.8906
1972-09-19,6.8942
1972-09-20,6.9085
1972-09-21,6.9049
1972-09-22,6.9108
1972-09-25,6.9276
1972-09-26,.
1972-09-27,7.2727
1972-09-28,7.1685
1972-09-29,7.2307
1972-10-02,7.0671
1972-10-03,6.9013
1972-10-04,6.9108
1972-10-05,6.9132
1972-10-06,6.9156
1972-10-09,.
1972-10-10,6.9156
1972-10-11,6.9132
1972-10-12,6.9138
1972-10-13,6.9108
1972-10-16,6.9120
1972-10-17,6.9049
1972-10-18,6.9013
1972-10-19,6.9061
1972-10-20,6.9108
1972-10-23,.
1972-10-24,6.9108
1972-10-25,6.9108
1972-10-26,6.9108
1972-10-27,6.9204
1972-10-30,6.9144
1972-10-31,6.9144
1972-11-01,6.9204
1972-11-02,6.9252
1972-11-03,6.9252
1972-11-06,6.9252
1972-11-07,.
1972-11-08,6.9228
1972-11-09,6.9156
1972-11-10,6.9132
1972-11-13,6.9013
1972-11-14,6.8871
1972-11-15,6.8871
1972-11-16,6.8799
1972-11-17,6.8823
1972-11-20,6.8835
1972-11-21,6.8799
1972-11-22,6.8764
1972-11-23,.
1972-11-24,6.8634
1972-11-27,6.8587
1972-11-28,6.8587
1972-11-29,6.8681
1972-11-30,6.8681
1972-12-01,6.8658
1972-12-04,6.8611
1972-12-05,6.8611
1972-12-06,6.8575
1972-12-07,6.8575
1972-12-08,6.8564
1972-12-11,6.8599
1972-12-12,6.8528
1972-12-13,6.8423
1972-12-14,6.8376
1972-12-15,6.8376
1972-12-18,6.8399
1972-12-19,6.8435
1972-12-20,6.8423
1972-12-21,6.8441
1972-12-22,6.8446
1972-12-25,.
1972-12-26,6.8446
1972-12-27,6.8435
1972-12-28,6.8446
1972-12-29,6.8435
1973-01-01,.
1973-01-02,6.8481
1973-01-03,6.8906
1973-01-04,6.9001
1973-01-05,6.9001
1973-01-08,6.8882
1973-01-09,6.8871
1973-01-10,6.8847
1973-01-11,6.8930
1973-01-12,6.8871
1973-01-15,6.8918
1973-01-16,6.8954
1973-01-17,6.8918
1973-01-18,6.9013
1973-01-19,6.9037
1973-01-22,6.9037
1973-01-23,6.8693
1973-01-24,6.8788
1973-01-25,6.8587
1973-01-26,6.8646
1973-01-29,6.8493
1973-01-30,6.8294
1973-01-31,6.8376
1973-02-01,6.8166
1973-02-02,6.8259
1973-02-05,6.8283
1973-02-06,6.8259
1973-02-07,6.8259
1973-02-08,6.8248
1973-02-09,6.8236
1973-02-12,.
1973-02-13,6.4935
1973-02-14,6.4020
1973-02-15,6.2972
1973-02-16,6.3131
1973-02-19,.
1973-02-20,6.3573
1973-02-21,6.3311
1973-02-22,6.3291
1973-02-23,6.2305
1973-02-26,6.2578
1973-02-27,6.2150
1973-02-28,6.1767
1973-03-01,6.1425
1973-03-02,6.0132
1973-03-05,6.0241
1973-03-06,6.0606
1973-03-07,6.1125
1973-03-08,6.1087
1973-03-09,6.1162
1973-03-12,6.1728
1973-03-13,6.1652
1973-03-14,6.2112
1973-03-15,6.1162
1973-03-16,6.1728
1973-03-19,6.1881
1973-03-20,6.1614
1973-03-21,6.1843
1973-03-22,6.1652
1973-03-23,6.1805
1973-03-26,6.1671
1973-03-27,6.1652
1973-03-28,6.1728
1973-03-29,6.1843
1973-03-30,6.2035
1973-04-02,6.2325
1973-04-03,6.2461
1973-04-04,6.1881
1973-04-05,6.1881
1973-04-06,6.2015
1973-04-09,6.2073
1973-04-10,6.2073
1973-04-11,6.1996
1973-04-12,6.1996
1973-04-13,6.1958
1973-04-16,6.2035
1973-04-17,6.2035
1973-04-18,6.2054
1973-04-19,6.2015
1973-04-20,6.2035
1973-04-23,6.2035
1973-04-24,6.2247
1973-04-25,6.2305
1973-04-26,6.2228
1973-04-27,6.2461
1973-04-30,6.2441
1973-05-01,6.2422
1973-05-02,6.2383
1973-05-03,6.2500
1973-05-04,6.2578
1973-05-07,6.2559
1973-05-08,6.2617
1973-05-09,6.2403
1973-05-10,6.2461
1973-05-11,6.2500
1973-05-14,6.1728
1973-05-15,6.1275
1973-05-16,6.1652
1973-05-17,6.1728
1973-05-18,6.1576
1973-05-21,6.0864
1973-05-22,6.0350
1973-05-23,6.0459
1973-05-24,6.0496
1973-05-25,6.0735
1973-05-28,.
1973-05-29,6.0496
1973-05-30,6.0132
1973-05-31,6.0205
1973-06-01,5.9488
1973-06-04,5.8928
1973-06-05,5.8140
1973-06-06,5.9347
1973-06-07,5.9347
1973-06-08,5.9347
1973-06-11,5.9137
1973-06-12,5.8686
1973-06-13,5.9067
1973-06-14,5.8824
1973-06-15,5.8309
1973-06-18,5.8005
1973-06-19,5.8411
1973-06-20,5.8207
1973-06-21,5.8207
1973-06-22,5.7937
1973-06-25,5.8140
1973-06-26,5.8140
1973-06-27,5.7307
1973-06-28,5.6497
1973-06-29,5.6657
1973-07-02,5.6497
1973-07-03,5.6657
1973-07-04,.
1973-07-05,5.6180
1973-07-06,5.4945
1973-07-09,5.4705
1973-07-10,5.6338
1973-07-11,5.6180
1973-07-12,5.5866
1973-07-13,5.5960
1973-07-16,5.5525
1973-07-17,5.4794
1973-07-18,5.4348
1973-07-19,5.5249
1973-07-20,5.5096
1973-07-23,5.5188
1973-07-24,5.4945
1973-07-25,5.5066
1973-07-26,5.5096
1973-07-27,5.5218
1973-07-30,5.5096
1973-07-31,5.5188
1973-08-01,5.4945
1973-08-02,5.5157
1973-08-03,5.5157
1973-08-06,5.5402
1973-08-07,5.5402
1973-08-08,5.5432
1973-08-09,5.5866
1973-08-10,5.6915
1973-08-13,5.6980
1973-08-14,5.8411
1973-08-15,5.8685
1973-08-16,5.8480
1973-08-17,5.8309
1973-08-20,5.7372
1973-08-21,5.7307
1973-08-22,5.8072
1973-08-23,5.7971
1973-08-24,5.7803
1973-08-27,5.7837
1973-08-28,5.7971
1973-08-29,5.7770
1973-08-30,5.8173
1973-08-31,5.7904
1973-09-03,.
1973-09-04,5.7637
1973-09-05,5.7045
1973-09-06,5.7274
1973-09-07,5.7176
1973-09-10,5.7045
1973-09-11,5.7405
1973-09-12,5.7405
1973-09-13,5.7438
1973-09-14,5.7372
1973-09-17,5.7078
1973-09-18,5.7143
1973-09-19,5.7078
1973-09-20,5.6497
1973-09-21,5.7143
1973-09-24,5.7637
1973-09-25,5.7208
1973-09-26,5.6948
1973-09-27,5.7110
1973-09-28,5.7372
1973-10-01,5.7307
1973-10-02,5.7176
1973-10-03,5.7013
1973-10-04,5.6883
1973-10-05,5.6850
1973-10-08,.
1973-10-09,5.6625
1973-10-10,5.6465
1973-10-11,5.6243
1973-10-12,5.6275
1973-10-15,5.6497
1973-10-16,5.6243
1973-10-17,5.5991
1973-10-18,5.6180
1973-10-19,5.6180
1973-10-22,.
1973-10-23,5.5741
1973-10-24,5.5741
1973-10-25,5.5897
1973-10-26,5.6529
1973-10-29,5.7013
1973-10-30,5.7176
1973-10-31,5.7045
1973-11-01,5.7274
1973-11-02,5.7274
1973-11-05,5.7372
1973-11-06,.
1973-11-07,5.9067
1973-11-08,5.8893
1973-11-09,5.9067
1973-11-12,6.0205
1973-11-13,6.0060
1973-11-14,5.9880
1973-11-15,5.9952
1973-11-16,5.9809
1973-11-19,5.9809
1973-11-20,5.9666
1973-11-21,5.9809
1973-11-22,.
1973-11-23,6.1162
1973-11-26,6.0976
1973-11-27,6.0680
1973-11-28,6.1350
1973-11-29,6.1387
1973-11-30,6.1350
1973-12-03,6.1614
1973-12-04,6.2189
1973-12-05,6.1920
1973-12-06,6.1843
1973-12-07,6.2112
1973-12-10,6.2422
1973-12-11,6.2305
1973-12-12,6.1996
1973-12-13,6.1805
1973-12-14,6.2073
1973-12-17,6.2035
1973-12-18,6.2035
1973-12-19,6.1920
1973-12-20,6.1958
1973-12-21,6.2112
1973-12-24,6.1996
1973-12-25,.
1973-12-26,6.2305
1973-12-27,6.2735
1973-12-28,6.2814
1973-12-31,6.2933
1974-01-01,.
1974-01-02,6.3898
1974-01-03,6.4516
1974-01-04,6.4558
1974-01-07,6.7889
1974-01-08,6.7568
1974-01-09,6.6578
1974-01-10,6.5574
1974-01-11,6.5703
1974-01-14,6.6357
1974-01-15,6.7797
1974-01-16,6.7522
1974-01-17,6.7843
1974-01-18,6.7981
1974-01-21,6.8966
1974-01-22,6.7889
1974-01-23,6.8166
1974-01-24,6.7340
1974-01-25,6.7159
1974-01-28,6.6622
1974-01-29,6.6890
1974-01-30,6.6445
1974-01-31,6.5789
1974-02-01,6.6007
1974-02-04,6.5488
1974-02-05,6.5703
1974-02-06,6.5488
1974-02-07,6.5746
1974-02-08,6.5660
1974-02-11,6.5703
1974-02-12,.
1974-02-13,6.4516
1974-02-14,6.3980
1974-02-15,6.4020
1974-02-18,.
1974-02-19,6.3532
1974-02-20,6.3492
1974-02-21,6.3052
1974-02-22,6.2266
1974-02-25,6.3331
1974-02-26,6.2854
1974-02-27,6.2893
1974-02-28,6.2775
1974-03-01,6.3331
1974-03-04,6.3251
1974-03-05,6.3012
1974-03-06,6.3091
1974-03-07,6.3131
1974-03-08,6.2933
1974-03-11,6.2893
1974-03-12,6.2972
1974-03-13,6.3012
1974-03-14,6.2893
1974-03-15,6.2814
1974-03-18,6.2854
1974-03-19,6.2696
1974-03-20,6.2305
1974-03-21,6.1538
1974-03-22,6.2112
1974-03-25,6.0864
1974-03-26,6.1087
1974-03-27,6.1690
1974-03-28,6.0790
1974-03-29,6.0938
1974-04-01,6.0901
1974-04-02,6.0790
1974-04-03,6.1087
1974-04-04,6.1125
1974-04-05,6.1350
1974-04-08,6.1275
1974-04-09,6.1805
1974-04-10,6.1920
1974-04-11,6.1350
1974-04-12,6.1350
1974-04-15,6.1275
1974-04-16,6.1275
1974-04-17,6.0606
1974-04-18,6.0606
1974-04-19,6.0533
1974-04-22,6.0386
1974-04-23,5.9524
1974-04-24,5.9701
1974-04-25,5.9880
1974-04-26,5.9277
1974-04-29,5.8962
1974-04-30,5.8928
1974-05-01,5.9102
1974-05-02,5.9347
1974-05-03,5.9172
1974-05-06,5.8685
1974-05-07,5.8928
1974-05-08,5.8377
1974-05-09,5.8207
1974-05-10,5.8275
1974-05-13,5.7870
1974-05-14,5.7703
1974-05-15,5.8928
1974-05-16,5.8997
1974-05-17,5.8858
1974-05-20,5.9242
1974-05-21,5.9242
1974-05-22,5.8309
1974-05-23,5.8309
1974-05-24,5.8207
1974-05-27,.
1974-05-28,5.9172
1974-05-29,5.9382
1974-05-30,5.9809
1974-05-31,5.9207
1974-06-03,5.8893
1974-06-04,5.8928
1974-06-05,5.8928
1974-06-06,5.9207
1974-06-07,5.9488
1974-06-10,5.9737
1974-06-11,6.0060
1974-06-12,5.9880
1974-06-13,5.9595
1974-06-14,5.9559
1974-06-17,5.9737
1974-06-18,5.9880
1974-06-19,5.9207
1974-06-20,5.9418
1974-06-21,5.9952
1974-06-24,6.0459
1974-06-25,6.0241
1974-06-26,6.0423
1974-06-27,6.0205
1974-06-28,6.0060
1974-07-01,5.9880
1974-07-02,5.9701
1974-07-03,5.9312
1974-07-04,.
1974-07-05,5.9382
1974-07-08,5.9277
1974-07-09,5.9595
1974-07-10,5.9666
1974-07-11,5.9737
1974-07-12,5.9666
1974-07-15,5.9488
1974-07-16,5.9277
1974-07-17,5.9137
1974-07-18,5.9172
1974-07-19,5.9172
1974-07-22,5.9102
1974-07-23,5.8928
1974-07-24,5.8072
1974-07-25,5.8754
1974-07-26,5.9172
1974-07-29,5.9418
1974-07-30,5.9595
1974-07-31,5.9595
1974-08-01,5.9418
1974-08-02,5.9418
1974-08-05,5.9524
1974-08-06,5.9453
1974-08-07,5.9453
1974-08-08,5.9809
1974-08-09,5.9880
1974-08-12,6.0205
1974-08-13,6.0386
1974-08-14,6.0386
1974-08-15,6.0459
1974-08-16,6.0938
1974-08-19,6.1013
1974-08-20,6.0864
1974-08-21,6.0606
1974-08-22,6.0901
1974-08-23,6.0864
1974-08-26,6.0753
1974-08-27,6.1312
1974-08-28,6.1312
1974-08-29,6.1387
1974-08-30,6.1387
1974-09-02,.
1974-09-03,6.1843
1974-09-04,6.1614
1974-09-05,6.2073
1974-09-06,6.2500
1974-09-09,6.2305
1974-09-10,6.2266
1974-09-11,6.2422
1974-09-12,6.2775
1974-09-13,6.2814
1974-09-16,6.2500
1974-09-17,6.2035
1974-09-18,6.2150
1974-09-19,6.2073
1974-09-20,6.2266
1974-09-23,6.1920
1974-09-24,6.1690
1974-09-25,6.1881
1974-09-26,6.1576
1974-09-27,6.1538
1974-09-30,6.1237
1974-10-01,6.1125
1974-10-02,6.1237
1974-10-03,6.1125
1974-10-04,6.0606
1974-10-07,6.0606
1974-10-08,6.0680
1974-10-09,6.0533
1974-10-10,6.0569
1974-10-11,6.0753
1974-10-14,.
1974-10-15,6.0132
1974-10-16,6.0350
1974-10-17,6.0241
1974-10-18,6.0132
1974-10-21,6.0423
1974-10-22,6.0060
1974-10-23,5.9737
1974-10-24,5.9809
1974-10-25,5.9630
1974-10-28,5.9701
1974-10-29,5.9488
1974-10-30,5.9559
1974-10-31,5.9559
1974-11-01,5.9524
1974-11-04,5.9453
1974-11-05,.
1974-11-06,5.9312
1974-11-07,5.9172
1974-11-08,5.9242
1974-11-11,.
1974-11-12,5.9453
1974-11-13,5.9488
1974-11-14,5.9067
1974-11-15,5.8858
1974-11-18,5.8173
1974-11-19,5.8651
1974-11-20,5.8997
1974-11-21,5.8893
1974-11-22,5.8548
1974-11-25,5.8140
1974-11-26,5.7870
1974-11-27,5.8241
1974-11-28,.
1974-11-29,5.8038
1974-12-02,5.8480
1974-12-03,5.8514
1974-12-04,5.8445
1974-12-05,5.8824
1974-12-06,5.8962
1974-12-09,5.7703
1974-12-10,5.7803
1974-12-11,5.7803
1974-12-12,5.7637
1974-12-13,5.8072
1974-12-16,5.7971
1974-12-17,5.7703
1974-12-18,5.7241
1974-12-19,5.7670
1974-12-20,5.7737
1974-12-23,5.7471
1974-12-24,5.7703
1974-12-25,.
1974-12-26,5.7471
1974-12-27,5.7143
1974-12-30,5.6243
1974-12-31,5.6402
1975-01-01,.
1975-01-02,5.6625
1975-01-03,5.6497
1975-01-06,5.6593
1975-01-07,5.6433
1975-01-08,5.6402
1975-01-09,5.6529
1975-01-10,5.6275
1975-01-13,5.6243
1975-01-14,5.6657
1975-01-15,5.6850
1975-01-16,5.6625
1975-01-17,5.6625
1975-01-20,5.6561
1975-01-21,5.6180
1975-01-22,5.5556
1975-01-23,5.5648
1975-01-24,5.5494
1975-01-27,5.4975
1975-01-28,5.5036
1975-01-29,5.5772
1975-01-30,5.5586
1975-01-31,5.5835
1975-02-03,5.5402
1975-02-04,5.6529
1975-02-05,5.6561
1975-02-06,5.6465
1975-02-07,5.6306
1975-02-10,5.6148
1975-02-11,5.5835
1975-02-12,.
1975-02-13,5.5402
1975-02-14,5.5556
1975-02-17,.
1975-02-18,5.5310
1975-02-19,5.5340
1975-02-20,5.5188
1975-02-21,5.5036
1975-02-24,5.4735
1975-02-25,5.4645
1975-02-26,5.4348
1975-02-27,5.3677
1975-02-28,5.4171
1975-03-03,5.3879
1975-03-04,5.4054
1975-03-05,5.4230
1975-03-06,5.4171
1975-03-07,5.4555
1975-03-10,5.5188
1975-03-11,5.4289
1975-03-12,5.4526
1975-03-13,5.4555
1975-03-14,5.4466
1975-03-17,5.4259
1975-03-18,5.4171
1975-03-19,5.3937
1975-03-20,5.4259
1975-03-21,5.4289
1975-03-24,5.4289
1975-03-25,5.4407
1975-03-26,5.4407
1975-03-27,5.4645
1975-03-28,5.4615
1975-03-31,5.4348
1975-04-01,5.4675
1975-04-02,5.4466
1975-04-03,5.4615
1975-04-04,5.4855
1975-04-07,5.4705
1975-04-08,5.4765
1975-04-09,5.5127
1975-04-10,5.5772
1975-04-11,5.5371
1975-04-14,5.5710
1975-04-15,5.5617
1975-04-16,5.5617
1975-04-17,5.5617
1975-04-18,5.5525
1975-04-21,5.5494
1975-04-22,5.5249
1975-04-23,5.5218
1975-04-24,5.5249
1975-04-25,5.5402
1975-04-28,5.5463
1975-04-29,5.5036
1975-04-30,5.4735
1975-05-01,5.5157
1975-05-02,5.5402
1975-05-05,5.5157
1975-05-06,5.5066
1975-05-07,5.5127
1975-05-08,5.5036
1975-05-09,5.4945
1975-05-12,5.4915
1975-05-13,5.4407
1975-05-14,5.4348
1975-05-15,5.4705
1975-05-16,5.4675
1975-05-19,5.4526
1975-05-20,5.4437
1975-05-21,5.4289
1975-05-22,5.4230
1975-05-23,5.4171
1975-05-26,.
1975-05-27,5.4171
1975-05-28,5.4113
1975-05-29,5.4201
1975-05-30,5.4585
1975-06-02,5.4496
1975-06-03,5.4348
1975-06-04,5.4318
1975-06-05,5.4289
1975-06-06,5.4318
1975-06-09,5.4496
1975-06-10,5.4437
1975-06-11,5.4348
1975-06-12,5.4083
1975-06-13,5.4083
1975-06-16,5.3967
1975-06-17,5.3937
1975-06-18,5.4259
1975-06-19,5.4437
1975-06-20,5.4348
1975-06-23,5.4526
1975-06-24,5.4585
1975-06-25,5.4496
1975-06-26,5.4615
1975-06-27,5.4675
1975-06-30,5.4765
1975-07-01,5.5127
1975-07-02,5.5525
1975-07-03,5.5897
1975-07-04,.
1975-07-07,5.6085
1975-07-08,5.5991
1975-07-09,5.5648
